32.0,7.540423607186077e-5,0.1047446818786258,0.8865316088670261,2.220885119884309e-3,6.428228370535042e-3,6.554247894009989e-5,1.3108495788019975e-6,7.739153686731635e-6,3.281722505927379e-9
33.0,7.542520628955451e-5,0.1076266840562628,0.8831913503988605,2.286218206084244e-3,6.8211725450815245e-3,6.531106158241665e-5,1.3062212316483331e-6,7.954131767481692e-6,3.3791288990159617e-9
34.0,7.544249513094297e-5,0.11048646352986635,0.8798628095233735,2.3513165707775056e-3,7.224852871113271e-3,6.508428603896693e-5,1.3016857207793388e-6,8.168056667076063e-6,3.4764422348654874e-9
35.0,7.54647525801386e-5,0.11332415258154005,0.8765459353607487,2.416181377132595e-3,7.639195433158549e-3,6.485458154544238e-5,1.2970916309088477e-6,8.38000097747101e-6,3.5732660392602645e-9
36.0,7.547701702778574e-5,0.11613987100981571,0.8732406668515518,2.480813575750734e-3,8.06412557990961e-3,6.463495055105611e-5,1.2926990110211223e-6,8.591663087496225e-6,3.670322640934332e-9
37.0,7.550608262956788e-5,0.11893375792202783,0.8699469621279587,2.545214467035661e-3,8.499571565607437e-3,6.440213490928014e-5,1.288042698185603e-6,8.799973463874097e-6,3.7662990925210744e-9
38.0,7.552584489882269e-5,0.12170592571674128,0.8666647560598764,2.6093848885232166e-3,8.945459179757916e-3,6.41787533132325e-5,1.28357506626465e-6,9.007964232654095e-6,3.862489026304566e-9
39.0,7.55506127112445e-5,0.1244565054771953,0.8633940020423828,2.6733260153778446e-3,9.40171707775542e-3,6.395242554527289e-5,1.2790485109054576e-6,9.21395506128463e-6,3.958171292777836e-9
40.0,7.556962455391162e-5,0.127185615126502,0.8601346427380815,2.7370387999898715e-3,9.868272959980736e-3,6.373239288490379e-5,1.2746478576980757e-6,9.419280786418988e-6,4.053917067720168e-9
41.0,7.559430884310012e-5,0.1298933824437147,0.856886631077494,2.8005243749840304e-3,1.034505641265077e-2,6.350884183417948e-5,1.2701768366835894e-6,9.622523371260373e-6,4.1491147765913245e-9
42.0,7.561213058774958e-5,0.1325799225981233,0.853649909830276,2.8637836612185673e-3,1.0831996040970297e-2,6.329246933575548e-5,1.26584938671511e-6,9.825306227599602e-6,4.244462180325729e-9
43.0,7.564046037842375e-5,0.13524536440227922,0.8504244353424607,2.9268178239931207e-3,1.1329022891645803e-2,6.306847634310237e-5,1.2613695268620473e-6,1.0025354776421631e-5,4.338975190375143e-9
44.0,7.56616264353776e-5,0.13788981867661704,0.8472101489965377,2.989627724675685e-3,1.1836066228605604e-2,6.285187368511736e-5,1.2570374737023469e-6,1.0225028733945022e-5,4.43367185775882e-9
45.0,7.568812655315349e-5,0.1405134100416006,0.8440070057966601,3.052214470556265e-3,1.235305781773683e-2,6.263205958746497e-5,1.2526411917492996e-6,1.0422644846139247e-5,4.527821493015794e-9
46.0,7.570947933754436e-5,0.14311625101811645,0.8408149511310293,3.114578967924302e-3,1.2879928362267978e-2,6.241786909078337e-5,1.2483573818156674e-6,1.0619672129928182e-5,4.622059928469775e-9
47.0,7.573798954971263e-5,0.14569846435766784,0.8376339406814192,3.1767223056658267e-3,1.341661064479747e-2,6.219894487757362e-5,1.2439788975514727e-6,1.0814371046504675e-5,4.715628657750313e-9
48.0,7.576055797315244e-5,0.14826015954095834,0.8344639195323665,3.2386453527968894e-3,1.396303613185162e-2,6.198626662695469e-5,1.239725332539094e-6,1.1008640714227977e-5,4.809353125942783e-9
49.0,7.579131115500619e-5,0.1508014584751771,0.8313048449016456,3.3003491970765263e-3,1.4519138737255828e-2,6.176801942502834e-5,1.2353603885005672e-6,1.12004067056871e-5,4.902325777919107e-9
50.0,7.581170244626614e-5,0.15332246625657306,0.828156660362715,3.3618346475311725e-3,1.5084850435627165e-2,6.155964219218667e-5,1.2311928438437335e-6,1.1392466748926296e-5,4.995768777268001e-9
51.0,7.584068442608173e-5,0.15582330545568224,0.8250193259351453,3.423102815970906e-3,1.566010647762805e-2,6.134536788892114e-5,1.2269073577784226e-6,1.1581951903355047e-5,5.088423863733503e-9
52.0,7.586102018325788e-5,0.15830408012388839,0.821892786562847,3.484154507785321e-3,1.624483982566306e-2,6.11394634428711e-5,1.2227892688574216e-6,1.1771545637688526e-5,5.18146732515273e-9
53.0,7.589456103929509e-5,0.16076491259567213,0.8187770041813988,3.5449908425623762e-3,1.683898694140678e-2,6.092388973372764e-5,1.2184777946745527e-6,1.1957798052820851e-5,5.273379481925806e-9
54.0,7.591950666597558e-5,0.16320590304428054,0.8156719225889039,3.605612574016628e-3,1.7442481299465785e-2,6.0716600613040286e-5,1.2143320122608057e-6,1.2144195015056769e-5,5.3656936666815254e-9
55.0,7.595111755696363e-5,0.16562716896151683,0.8125775016290692,3.666020752401948e-3,1.8055259774569513e-2,6.0505052587543055e-5,1.210101051750861e-6,1.2328271483237728e-5,5.457320504921687e-9
56.0,7.597447270516645e-5,0.16802881227483468,0.8094936887968113,3.726216174188344e-3,1.8677257226871434e-2,6.0301437496512966e-5,1.2060287499302594e-6,1.2512511690953011e-5,5.5493574375118e-9
57.0,7.600682256483556e-5,0.17041094986975558,0.8064204454402055,3.7861998907395256e-3,1.930841162186474e-2,6.0091675483128156e-5,1.201833509662563e-6,1.2694027919184435e-5,5.6405231894194675e-9
58.0,7.603137924216858e-5,0.17277368118590547,0.8033577190245459,3.8459726697139735e-3,1.994865849907734e-2,5.988941294322525e-5,1.197788258864505e-6,1.2875687466870526e-5,5.7320888712899314e-9
59.0,7.606444306664164e-5,0.17511712109728897,0.8003054711584535,3.905535540020691e-3,2.0597936647303836e-2,5.9681425967562885e-5,1.1936285193512577e-6,1.3054679643799692e-5,5.822802644672455e-9
60.0,7.609035706777346e-5,0.17744136805852032,0.7972636505205501,3.96488926526407e-3,2.125618251273335e-2,5.948036484279408e-5,1.1896072968558815e-6,1.3233756903324837e-5,5.913889251907276e-9
61.0,7.612282185882632e-5,0.17974653415692057,0.7942322182913458,4.024034839049386e-3,2.1923335534543655e-2,5.9275175962802716e-5,1.1855035192560541e-6,1.3410494394419559e-5,6.004264695504627e-9
62.0,7.614563490932925e-5,0.18203271607341984,0.7912111236600599,4.082973007797261e-3,2.259933289363304e-2,5.9078855692944276e-5,1.1815771138588854e-6,1.3587837038329649e-5,6.095245538107903e-9
63.0,7.618646994768353e-5,0.18430003127171915,0.7882003341599546,4.1417048628223e-3,2.3284116175452174e-2,5.8869256666671974e-5,1.1773851333334395e-6,1.3760703701181251e-5,6.1845511299445235e-9
64.0,7.620914903821032e-5,0.1865485651592364,0.7851997915154975,4.200230978147212e-3,2.3977621496157696e-2,5.867526089230632e-5,1.1735052178461262e-6,1.3935809656290168e-5,6.275195347145567e-9
65.0,7.624526057322169e-5,0.18877843567729008,0.7822094654650904,4.258552462463827e-3,2.4679791655729345e-2,5.8471689741722765e-5,1.169433794834455e-6,1.4107251368226888e-5,6.364521994298653e-9
66.0,7.627162047038528e-5,0.1909897331659853,0.7792293037581507,4.31666998145737e-3,2.53905647148773e-2,5.827695136681965e-5,1.1655390273363931e-6,1.4279434620854537e-5,6.454514604275755e-9
67.0,7.630993510333346e-5,0.19318256930417216,0.7762592726763503,4.3745845510942665e-3,2.6109883403486776e-2,5.807386333198384e-5,1.1614772666396767e-6,1.4448181013809547e-5,6.543284233655657e-9
68.0,7.633824203816849e-5,0.19535703362182208,0.7732993211672707,4.432296834987804e-3,2.6837686617957927e-2,5.787975433619824e-5,1.1575950867239647e-6,1.4617775771035841e-5,6.632767873710833e-9
69.0,7.63725235580506e-5,0.1975132335999639,0.7703494137962772,4.489807790654742e-3,2.7573917336662753e-2,5.7682025764289114e-5,1.153640515285782e-6,1.4785088616258276e-5,6.721546116523695e-9
70.0,7.640253629079731e-5,0.19965126315041012,0.7674095048927375,4.547118162429281e-3,2.8318516330714572e-2,5.748870991459842e-5,1.1497741982919684e-6,1.4952169048292475e-5,6.810548020123721e-9
71.0,7.64387715691981e-5,0.2017712257003159,0.7644795573918666,4.604228851576789e-3,2.9071426827810994e-2,5.729159820767992e-5,1.1458319641535982e-6,1.5116899450927198e-5,6.898808041441865e-9
72.0,7.646803831010239e-5,0.2038732123628123,0.7615595250942004,4.661140567599233e-3,2.9832590013699253e-2,5.710096619295181e-5,1.142019323859036e-6,1.528198861301179e-5,6.987560075183192e-9
73.0,7.650708850288954e-5,0.20595732832012673,0.7586493739938006,4.717854248250783e-3,3.060195052632558e-2,5.690378835405839e-5,1.1380757670811678e-6,1.5443972156551516e-5,7.075219419652266e-9
74.0,7.653723126446105e-5,0.20802366065832728,0.7557490563476461,4.774370548650767e-3,3.137944967664093e-2,5.671454975451476e-5,1.1342909950902951e-6,1.5606764409864917e-5,7.16357606926008e-9
75.0,7.65749993362423e-5,0.2100723131544818,0.752858538619208,4.830690392541771e-3,3.2165032833105275e-2,5.6520456626615345e-5,1.1304091325323067e-6,1.576688387209058e-5,7.251032519700799e-9
76.0,7.660619523606018e-5,0.21210337381460947,0.7499777754658181,4.8868144589404e-3,3.295864245586863e-2,5.6332446969436535e-5,1.1266489393887304e-6,1.5927369871490794e-5,7.3389836239295776e-9
77.0,7.664456770344332e-5,0.21411694377485344,0.7471067327940107,4.942743637808788e-3,3.376022436103113e-2,5.613994747096603e-5,1.1227989494193205e-6,1.608525981208485e-5,7.4260640866901606e-9
78.0,7.667580540312063e-5,0.2161131097201792,0.7442453658300598,4.998478596399362e-3,3.456972165876526e-2,5.595391672801612e-5,1.1190783345603222e-6,1.6243685817031932e-5,7.513717271256942e-9
79.0,7.671541995106854e-5,0.21809197241305867,0.7413936416963933,5.054020226441625e-3,3.538708108405779e-2,5.576249778764926e-5,1.1152499557529852e-6,1.6399231942597327e-5,7.600362932225319e-9
80.0,7.674848641712438e-5,0.22005361699790826,0.7385515159774989,5.109369179741877e-3,3.621224633126806e-2,5.5577059543347954e-5,1.1115411908669592e-6,1.6555225308862486e-5,7.687539798477599e-9
81.0,7.678778192187688e-5,0.22199814167037132,0.7357189552591077,5.164526315447569e-3,3.704516453699478e-2,5.5387885658098926e-5,1.1077577131619784e-6,1.670880078934127e-5,7.773917521223968e-9
82.0,7.682133032843082e-5,0.2239256318185965,0.7328959168515812,5.219492297562306e-3,3.7885780362587884e-2,5.5204041672445864e-5,1.1040808334489175e-6,1.6862686402915537e-5,7.860762759039772e-9
83.0,7.68611341771405e-5,0.2258361840634354,0.730082367553934,5.274267967990222e-3,3.873404154881715e-2,5.501645482556577e-5,1.1003290965113154e-6,1.701413510601826e-5,7.946794764262761e-9
84.0,7.689649263817024e-5,0.2277298832354481,0.7272782657319667,5.328853990092457e-3,3.958989353513043e-2,5.48331826839272e-5,1.096663653678544e-6,1.716562785478458e-5,8.033169439536882e-9
85.0,7.693428601940713e-5,0.22960682225865842,0.7244835767398822,5.383251155859016e-3,4.045328413161927e-2,5.464904330064966e-5,1.092980866012993e-6,1.7315570672949183e-5,8.119140981142547e-9
86.0,7.697257059582267e-5,0.23146708912656808,0.7216982628234332,5.437460184893635e-3,4.132416043570037e-2,5.446549376571986e-5,1.0893098753143973e-6,1.7464420841673834e-5,8.2049214692727e-9
87.0,7.700608418308623e-5,0.2333107696210462,0.7189222852482183,5.491481766725106e-3,4.220246944819262e-2,5.4286442335580255e-5,1.0857288467116052e-6,1.7613453524968952e-5,8.291109652964796e-9
88.0,7.70522040356979e-5,0.23513796014816413,0.7161556140634822,5.545316756486037e-3,4.308816123590242e-2,5.409896572066659e-5,1.0819793144133319e-6,1.775847519958333e-5,8.375729638918669e-9
89.0,7.708703180114396e-5,0.2369487361537685,0.7133982040415473,5.59896569312722e-3,4.398118114335687e-2,5.392080636687659e-5,1.0784161273375317e-6,1.790528419266217e-5,8.461511979805902e-9
90.0,7.712780084837516e-5,0.2387431928629878,0.7106500256657807,5.652429420355282e-3,4.488147985172339e-2,5.373917905328144e-5,1.0747835810656289e-6,1.8049690038354875e-5,8.546478922937922e-9
91.0,7.716802558092245e-5,0.24052141322845738,0.7079110407664403,5.705708598449064e-3,4.578900543223287e-2,5.355888192931978e-5,1.0711776385863958e-6,1.819328347119891e-5,8.631379972441032e-9
92.0,7.720674595442013e-5,0.2422834823899733,0.70518121350129,5.7588039243901415e-3,4.670370693029951e-2,5.338060803056752e-5,1.0676121606113505e-6,1.833631751976739e-5,8.716334633540112e-9
93.0,7.724741271842445e-5,0.24402948713561162,0.7024605099049911,5.811716123202668e-3,4.762553424891188e-2,5.320181760911312e-5,1.0640363521822623e-6,1.8477932386968702e-5,8.800933311381429e-9
94.0,7.728772786520696e-5,0.24575951087874925,0.6997488941213057,5.864445872176643e-3,4.855443685563263e-2,5.302419080936167e-5,1.0604838161872335e-6,1.8618712057026488e-5,8.885452217499337e-9
95.0,7.732877002676447e-5,0.24747363817688214,0.6970463317842761,5.916993868985625e-3,4.9490364939882125e-2,5.284693395159837e-5,1.0569386790319675e-6,1.8758387580718786e-5,8.969761886212815e-9
96.0,7.736978811468058e-5,0.24917195216202542,0.6943527880907442,5.969360792983624e-3,5.043326874236052e-2,5.267058887176224e-5,1.053411777435245e-6,1.8897157280408602e-5,9.05395571311399e-9
97.0,7.741025856092348e-5,0.2508545355642296,0.6916682285586481,6.021547320581132e-3,5.1383098815101204e-2,5.249552686695699e-5,1.0499105373391396e-6,1.9035165932647478e-5,9.13810213278127e-9
98.0,7.745473632225456e-5,0.2525214731198903,0.6889926207856365,6.073554160979903e-3,5.233980666981456e-2,5.231845311064019e-5,1.046369062212804e-6,1.91712198785901e-5,9.221626302189678e-9
99.0,7.749292973931801e-5,0.25417284170277604,0.6863259272039844,6.125381909413758e-3,5.330334211356405e-2,5.214678526107692e-5,1.0429357052215383e-6,1.9308043457178816e-5,9.305837204548079e-9
100.0,7.753535559672772e-5,0.25580872800090604,0.6836681180295991,6.177031309809614e-3,5.4273658015280835e-2,5.197293723993156e-5,1.0394587447986312e-6,1.94428590214092e-5,9.38939713282034e-9
101.0,7.757738248185595e-5,0.257429210699477,0.6810191582070495,6.228502990102305e-3,5.525070548585223e-2,5.1800239478186195e-5,1.036004789563724e-6,1.957690035155477e-5,9.47289883924205e-9
102.0,7.76204106373664e-5,0.2590343709840065,0.6783790150880834,6.27979761810564e-3,5.6234436720441025e-2,5.162768420696837e-5,1.0325536841393674e-6,1.9709795310361015e-5,9.556161164692973e-9
103.0,7.766358809706365e-5,0.2606242884385305,0.6757476554344379,6.330915840733093e-3,5.7224803874394894e-2,5.145587654789529e-5,1.0291175309579058e-6,1.984177852779655e-5,9.639296286480355e-9
104.0,7.770662789509382e-5,0.26219904244645703,0.6731250464324326,6.381858304689145e-3,5.822175944431537e-2,5.1285014274721577e-5,1.0257002854944316e-6,1.9972935200153583e-5,9.722344536493056e-9
105.0,7.775050170371636e-5,0.26375871254133243,0.6705111559328576,6.432625661517408e-3,5.9225256365995384e-2,5.111440267140361e-5,1.0222880534280724e-6,2.010300239468268e-5,9.805176769241296e-9
106.0,7.779397102213927e-5,0.26530337668883874,0.6679059512152139,6.483218542417074e-3,6.0235247524551463e-2,5.0944913752291394e-5,1.018898275045828e-6,2.0232328988705563e-5,9.887961817928409e-9
107.0,7.783825536324389e-5,0.2668331136089582,0.6653094006438868,6.533637592190678e-3,6.1251686410326744e-2,5.0775680753123266e-5,1.0155136150624653e-6,2.0360579733721154e-5,9.970534849176525e-9
108.0,7.788329316451481e-5,0.26834800092442923,0.6627214723380834,6.583883442134681e-3,6.227452658851643e-2,5.060674515783972e-5,1.0121349031567944e-6,2.048777387083689e-5,1.0052903651669584e-8
109.0,7.792758282910642e-5,0.2698481150850921,0.6601421341218988,6.633956709025375e-3,6.330372166681189e-2,5.043915565326337e-5,1.0087831130652675e-6,2.0614343125677132e-5,1.013527888764911e-8
110.0,7.797271406300357e-5,0.2713335336249547,0.6575713551112621,6.683858027830734e-3,6.433922595001469e-2,5.027179232745667e-5,1.0054358465491333e-6,2.0739840323074416e-5,1.021743991607225e-8
111.0,7.801841844229814e-5,0.27280433270656834,0.6550091039731787,6.733588016026899e-3,6.538099372266791e-2,5.010484054920212e-5,1.0020968109840424e-6,2.086434477329589e-5,1.0299424219656028e-8
112.0,7.806274148292565e-5,0.27426058721073565,0.6524553489936792,6.783147275012387e-3,6.642897926205497e-2,4.9939654030513725e-5,9.987930806102745e-7,2.0988429891960774e-5,1.0381513989348048e-8
113.0,7.811027711732603e-5,0.27570237483392623,0.6499100609316422,6.8325364490551535e-3,6.748313806249326e-2,4.977303874195809e-5,9.95460774839162e-7,2.1110760318238164e-5,1.0463047638347772e-8
114.0,7.815276828910586e-5,0.2771297664478406,0.6473732062970506,6.881756086628831e-3,6.854342393676856e-2,4.961070731196666e-5,9.922141462393335e-7,2.1233765024953514e-5,1.0545227734398193e-8
115.0,7.820332742600718e-5,0.27854284311980276,0.644844759171049,6.9308068847293855e-3,6.960979415184404e-2,4.944359700504956e-5,9.888719401009911e-7,2.1353577495142527e-5,1.0626133699522783e-8
116.0,7.825008269491044e-5,0.27994167306580003,0.6423246852201269,6.9796893584119215e-3,7.0682202438355e-2,4.927989919931818e-5,9.855979839863639e-7,2.1473712611684226e-5,1.0707510100589264e-8
117.0,7.829650901398019e-5,0.28132633171089494,0.6398129555921773,7.0284041282598604e-3,7.176060507768105e-2,4.911720709591613e-5,9.823441419183224e-7,2.1593150898147474e-5,1.0788850037639815e-8
118.0,7.83431738822838e-5,0.2826968926159045,0.6373095406220856,7.076951790302186e-3,7.28449581455892e-2,4.895512542666541e-5,9.791025085333081e-7,2.1711728111831657e-5,1.0870070685551327e-8
119.0,7.839180469475907e-5,0.2840534295048827,0.6348144112243803,7.125332944954061e-3,7.393521813047671e-2,4.8792472879377945e-5,9.75849457587559e-7,2.1828922059304287e-5,1.0950908970862004e-8
120.0,7.843438608579368e-5,0.2853960108407424,0.6323275352030955,7.173548120183014e-3,7.503134022206354e-2,4.8634700778086834e-5,9.726940155617368e-7,2.194718652485833e-5,1.1032595699167612e-8
121.0,7.848831785626931e-5,0.28672471733221533,0.629848889139475,7.221598019333534e-3,7.613328382683078e-2,4.846997901117691e-5,9.69399580223538e-7,2.2061191101682304e-5,1.1112450647716456e-8
122.0,7.853579781453261e-5,0.28803961175937287,0.6273784379100048,7.269483094188908e-3,7.72410030342462e-2,4.831039571375076e-5,9.662079142750152e-7,2.2176405334470353e-5,1.119322297101e-8
123.0,7.858443234185882e-5,0.28934076915350243,0.6249161551497201,7.317203971773561e-3,7.835445615734371e-2,4.815078302179422e-5,9.630156604358844e-7,2.2290495238467228e-5,1.1273737443645022e-8
124.0,7.863400504796632e-5,0.29062826025628163,0.6224620120326948,7.364761220443505e-3,7.947360049562593e-2,4.79912870714463e-5,9.59825741428926e-7,2.240352811293752e-5,1.1354026220719315e-8
125.0,7.868307903783599e-5,0.29190215480846105,0.6200159795079042,7.41215539647919e-3,8.059839336619161e-2,4.7832870978757926e-5,9.566574195751586e-7,2.2515958245579657e-5,1.1434318251064323e-8
126.0,7.873181766965738e-5,0.29316252296062095,0.6175780292372366,7.459387063860019e-3,8.172879255595011e-2,4.7675417444452717e-5,9.535083488890543e-7,2.2627741946052236e-5,1.1514590948467327e-8
127.0,7.878016174992446e-5,0.2944094343677058,0.6151481329841345,7.5064567815101855e-3,8.286475602839727e-2,4.7518958862065006e-5,9.503791772413002e-7,2.273890535361991e-5,1.159485714914844e-8
128.0,7.883343809013343e-5,0.2956429609894025,0.6127262644578447,7.553365142260695e-3,8.400624284857985e-2,4.7359943442668896e-5,9.471988688533779e-7,2.284774535213991e-5,1.1674246204265638e-8
129.0,7.888248640828161e-5,0.2968631671855174,0.6103123927668713,7.600112634921967e-3,8.515320989909517e-2,4.72044709233079e-5,9.440894184661582e-7,2.2957198993791223e-5,1.1754256153022164e-8
130.0,7.893405025953189e-5,0.2980701248719873,0.6079064924268361,7.64669985530869e-3,8.630561689612487e-2,4.70480503176016e-5,9.40961006352032e-7,2.3065104635132502e-5,1.183378138190252e-8
131.0,7.898502277690172e-5,0.2992639006816416,0.6055085348856101,7.6931273275505025e-3,8.746342212797265e-2,4.689274067528126e-5,9.378548135056253e-7,2.3172468398514712e-5,1.191333579663504e-8
132.0,7.903418301915944e-5,0.3004445618209012,0.6031184923838427,7.739395585593102e-3,8.862658439268031e-2,4.673933787172778e-5,9.347867574345556e-7,2.327969922179609e-5,1.1993129882177985e-8
133.0,7.90866952237744e-5,0.3016121783190331,0.600736339399158,7.7855052040378455e-3,8.979506377299301e-2,4.658443554829286e-5,9.316887109658571e-7,2.3385108224099798e-5,1.2072292867049169e-8
134.0,7.913895805699348e-5,0.3027668154715494,0.5983620477248379,7.831456693800884e-3,9.096881906786723e-2,4.6430405094203015e-5,9.286081018840603e-7,2.3489877315033583e-5,1.2151431885824926e-8
135.0,7.919036219306148e-5,0.3039085397097479,0.5959955902940247,7.877250583230263e-3,9.214780977518819e-2,4.627763843823346e-5,9.255527687646692e-7,2.3594215944951443e-5,1.223065498893541e-8
136.0,7.924398638201452e-5,0.3050374189517488,0.5936369413858721,7.922887422699493e-3,9.333199622605964e-2,4.6124119601041535e-5,9.224823920208305e-7,2.3697102193441857e-5,1.2309431481337248e-8
137.0,7.929485976319391e-5,0.3061535167484987,0.5912860728549547,7.968367704324382e-3,9.452133755198362e-2,4.597308648809083e-5,9.194617297618166e-7,2.3800203392839486e-5,1.2388626114082397e-8
